username,review,rating,date,app,label,review_clean
Pengguna Google,"lagi kesal, masa mesan car, dan tarif nya itu 19.600 pas di jalan seperti nya di batalin draiver nya, dan ketika kami turun di patok harga 25.000, ya kami tidak bisa ngasih bukti dong karena tidak ada riwayat nya, intinya kecewa banget",1,2026-04-17 14:04:25,Maxim,negatif,kesal mesan car tarif pas jalan batalin draiver turun patok harga ya ngasih bukti riwayat inti kecewa banget
Pengguna Google,"bikin kecewa mau login masuk SDH puny akun,dgn satu nomor TDK ganti ganti,malah JD sulit login/ masuk,JD bolk balik verifikasi akun google atau nomor skli dicoba pke google jawabnya ini akun BKN milikmu,bikin emosi",1,2026-03-31 20:57:49,Grab,negatif,bikin kecewa login masuk puny akundgn nomor ganti gantimalah jd sulit login masukjd bolk verifikasi akun google nomor skli coba pke google akun bkn milikmubikin emosi
Pengguna Google,"kecewa order kendaraan g dapet, malah ngiklan kok nyepam..",1,2026-03-30 17:07:22,Grab,negatif,kecewa order kendara dapet ngiklan nyepam
Pengguna Google,kenapa akun saya di tangguhkan padahal saya gak ngapa-ngapain,1,2026-03-19 11:32:23,Grab,negatif,akun tangguh ngapangapain
Pengguna Google,"KASIH TAU DRIVERNYA KALO LAGI GERIMIS JANGAN SUKA ALESAN BEDA LOKASI DAN MINTA CANCEL BLG AJA MALES LG GERIMIS NGERTI KO JGN BANYAK NGIBULIN ORANG , PM AJA YANG SUKA BANYAK CANCEL MASIH BANYAK ORANG YANG MAU JADI DRIVER OJOL",1,2026-04-10 10:44:29,Maxim,negatif,kasih tau drivernya kalo gerimis suka alesan beda lokasi cancel blg males gerimis ngerti ko jgn ngibulin orang pm suka cancel orang ojol
Pengguna Google,parah driver 2 x ganti driver ga ada respon sama sekali,1,2026-04-19 08:53:44,Gojek,negatif,buruk ganti respon
Pengguna Google,"uda mesan grabfood lebih sejam tp gk ad fitur batalkan pesanan. smpk trtidur nungguin pesanan dri jam 11 malam smpk jam 1 malam. nti gk di angkat tlpn driver di blng akun bodong. gmn cara angkat ny klo orng uda tidur. tlong ini grab klo gk dpt driver 20 mnit, otomatis timbul fitur batalkan. jgn krn ad promo jdi lama dpt driver. klo krn itu sebab nya, hapus aja promo nya. untuk apa promo klo smua orng jdi kesal. padahal jarak ny dekat.",1,2026-04-02 17:14:52,Grab,negatif,uda mesan grabfood jam ad fitur batal pesan smpk trtidur nungguin pesan jam malam smpk jam malam nti angkat tlpn blng akun bodong gmn angkat ny orng uda tidur tlong dpt mnit otomatis timbul fitur batal jgn ad promo jdi dpt hapus promo promo smua orng jdi kesal jarak ny
Pengguna Google,banyak driver PEMALAS,1,2026-04-11 16:18:36,Gojek,negatif,malas
Pengguna Google,tolong lah klo laper jam 1 malam selalu gak ada driver yg ambil,1,2026-04-20 18:36:09,Grab,negatif,tolong laper jam malam ambil
Pengguna Google,"akhir akhir ini sepertinya ada upaya grab menggelembungkan keuntungan dengan membuat perbedaan ongkos antara driver dengan pengguna grab di aplikasi ini..ini dugaan saya taktik kotor grab untuk mencari keuntungan dengan cara yang tidak wajar , saya sudah mengalaminya baru baru ini bahkan hampir terjadi keributan dengan supir grab akibat pembatalan karena harga tidak sesuai di aplikasi pengguna dengan aplikasi driver",1,2026-03-29 08:17:52,Grab,negatif,upaya gelembung untung beda ongkos guna aplikasi iniini duga taktik kotor cari untung wajar alam ribut supir akibat batal harga sesuai aplikasi guna aplikasi
Alsyahira Ramadhanesya,"sangat susah mencari driver, kalo sudah dapat menunggu 20 menit lebih driver tidak jalan di chat tidak di balas",1,2026-03-25 12:18:58,Gojek,negatif,sulit cari kalo tunggu menit jalan chat balas
Pengguna Google,susah dapet driver padahal udah yg prioritas,1,2026-04-19 13:36:39,Gojek,negatif,sulit dapet prioritas
Pengguna Google,"terkadang error begitu saja... baru isi saldo tapi kok belum masuk, bugg nya parah bikin lama",2,2026-04-08 06:56:36,Maxim,negatif,terkadang error isi saldo masuk bugg buruk bikin
Pengguna Google,"awal pakai bagus . murah, tp sejak saya deposit pakai maxim kaspro. terjadi kendala, saldo dipotong saat melakukan perjalanan, tp driver mengatakan bahwa saldo tidak diterima. sehingga driver minta uang tunai. saya komplain ke parameter dukungan maxim, katanya sudah menghubungi saya. tp saya tidak pernah menerima telpon dr pihak maxim. dicoba komplain sampai 3x. jawaban selalu sama. sampai saat ini saya tidak pernah menerima telpon dr maxim sama sekali",1,2026-04-21 04:52:31,Maxim,negatif,pakai bagus murah deposit pakai kaspro kendala saldo potong jalan saldo terima uang tunai komplain parameter dukung hubung terima telpon coba komplain terima telpon
Pengguna Google,"ngga amanah banget,saya pesan gojek disini,pas waktu bayar ngga ada kembalian nya terus katanya mau di transfer uang kembalian sayaa, tapi nyatanya udah sampe 4hari ngga ada etikat baiknya,gimana nih kalo semisal ada korban lagi selanjutnya!???",1,2026-04-23 03:29:14,Gojek,negatif,amanah bangetsaya pesan disinipas bayar kembali transfer uang kembali sayaa sampe etikat baiknyagimana nih kalo korban
Pengguna Google,"udh nunggu lama tau tau di batalin sama driver tanpa konfir, sampe telat gua buat pergi, kenapa ga langsung di batalin dari awal? atau ga ngecht dulu? tegasin dong drivernya",1,2026-03-31 23:53:37,Grab,negatif,nunggu tau tau batalin konfir sampe telat gua pergi langsung batalin ngecht tegasin drivernya
Pengguna Google,"grabfood sering di cancle pengemudi dan jam estimasi mundur, makanan sampai sudah dingin",1,2026-03-29 14:28:58,Grab,negatif,grabfood cancle kemudi jam estimasi mundur makan dingin
Pengguna Google,"Tadi pagi saya mengalami kejadian yang tidak menyenangkan. Saat itu saya ingin menyeberang jalan, sedangkan pengemudi Grab tersebut ingin melaju lurus. Padahal posisi saya sudah siap dan giliran untuk menyeberang. Namun, pengemudi tersebut tetap memaksakan diri hingga akhirnya menabrak saya. Setelah itu, dia juga memukul saya di bagian kepala. Saya tidak sempat merekam kejadian tersebut dan tidak melihat nomor plat kendaraannya. Setelah memukul saya, dia langsung melarikan diri.",1,2026-04-10 10:06:21,Grab,negatif,pagi alami jadi senang seberang jalan kemudi laju lurus posisi gilir seberang kemudi paksa tabrak pukul kepala rekam jadi nomor plat kendara pukul langsung lari
Pengguna Google,kecewa berat akhir akhir ini grabfood susah bgt dapet driver saya sudah nunggu sampe dua jam ga dapet dapet pdhl saya sudah pakai mode regular tetap saja ini karna driver nya males ambil pesanan atau emang gada driver soalnya sering bgt kejadian kayak gini susah dapet driver,1,2026-04-01 12:32:43,Grab,negatif,kecewa berat grabfood sulit banget dapet nunggu sampe jam dapet dapet pdhl pakai mode regular males ambil pesan emang gada banget jadi kayak gin sulit dapet
Pengguna Google,"pengalaman saya terburuk ketika ingin makan tetapi sulit mendapatkan driver, lalu pihak ini menyampaikan menunggu dan berulang kali saya menyampaikan minta dibatalkan itu mengecewakan juga bukan secepatnya mengatasi masalah itu sangat mengecewakan tolong jangan memaksa customer menunggu dengan alasan apapun",1,2026-04-02 05:19:58,Gojek,negatif,alam buruk makan sulit tunggu ulang kali batal kecewa cepat atas kecewa tolong paksa customer tunggu alas apa
Pengguna Google,tidak pernah mendapatkan penyelesaian.,1,2026-04-11 10:19:47,Gojek,negatif,selesai
Pengguna Google,"aplikasi kaga guna pesen makanan g pernah di anter ,cuma driver yang bisa batalin giliran kita yang pesen jaga bisa batalin aneh mau beli makanan sendiri takut di kirim sampe malem baru bisa di batalin keburu kelaparan",1,2026-04-10 13:47:36,Grab,negatif,aplikasi kaga sen makan anter batalin gilir sen jaga batalin aneh beli makan takut kirim sampe malem batalin keburu lapar
Pengguna Google,mahal dikota bogor gojek.dan gocarnyq,1,2026-04-02 13:49:31,Gojek,negatif,mahal kota bogor gojekdan gocarnyq
Pengguna Google,apk pelit voucher,2,2026-03-28 13:36:02,Gojek,negatif,pelit voucher
Devi Karolina,"sejauh ini aku order selalu dapet driver jauh"" dan mereka pada ga mau ambil pada dicancel in dah nunggu pun, padahal dah pake dan pilih yg fast terus comfort juga, gimana sehhh",2,2026-03-25 12:54:53,Gojek,negatif,order dapet ambil dicancel in nunggu pake pilih fast comfort gimana sehhh
Pengguna Google,"selalu lama mendapatkan gocar dan driver gocar tidak bisa dikomunikasi kan chat selalu tidak dibalas kalau memang tidak bisa tinggal bilang jd saya cancel menunggu lama chat tdk dibalas ujung""nya suruh cancel",1,2026-04-19 12:02:51,Gojek,negatif,gocar gocar komunikasi chat balas tinggal bilang jd cancel tunggu chat balas ujung suruh cancel
Pengguna Google,kenapa akun saya di tangguhkan padahal saya gak ngapa-ngapain,1,2026-03-19 11:32:23,Grab,negatif,akun tangguh ngapangapain
Pengguna Google,"nyari driver susah, kelamaan",1,2026-04-11 13:18:09,Grab,negatif,nyari sulit
Pengguna Google,"pelayanan lambat sekali, sistem masih sangat perlu banyak perbaikan, saya isi saldo kaspro untuk bayar saat ini juga karena perlu tapi malah ga masuk² saldonya. ke cs pun gada jawaban suruh nunggu entah sampe kapan. tolong diperbaiki semuanya dulu ya! saya tahu masih proses sambil berkembang, tapi ga sampe nyusahin buat bayar dong karena kita juga pake ojol ya ada target waktu yang harus dicapai juga, ngga buat jalan² santay doang",1,2026-04-22 10:55:41,Maxim,negatif,layan lambat sistem baik isi saldo kaspro bayar masuk saldo cs gada suruh nunggu sampe tolong baik ya proses kembang sampe nyusahin bayar pake ojol ya target capai jalan santay
Pengguna Google,"go transit sama sekali ga bisa dipake, mohon bantuannya",1,2026-04-21 01:58:59,Gojek,negatif,go transit dipake mohon bantu
Pengguna Google,gimana mesan gofood dari jam 5 sampe jam setenga 7 tau2 batal tidak dapat driver,1,2026-04-16 12:28:16,Gojek,negatif,gimana mesan gofood jam sampe jam setenga tau batal
Pengguna Google,ad tagihan di google play yg ga masuk akal,2,2026-04-17 14:05:21,Gojek,negatif,ad tagih google play masuk akal
Pengguna Google,sangat kecewa dengan pedagang yang membatalkan pesanan sepihak tanpa pemberitahuan. undah nunggu lama² eh dibatalin gitu aja,1,2026-03-23 18:20:08,Grab,negatif,kecewa dagang batal pesan pemberitahuan undah nunggu lama eh dibatalin gitu
Fariz Abymantara Putra,lelet susah dapat driver,1,2026-03-27 15:41:55,Gojek,negatif,lambat sulit
Pengguna Google,"Min, kenapa saya tidak bisa update?",1,2026-04-16 09:04:20,Gojek,negatif,min update
Pengguna Google,"setiap kali pesen gocar, gocar tidak bergerak dan sopir di telpon tidak bisa di hubungin tolong di perbaiki lagi",2,2026-04-04 10:43:46,Gojek,negatif,kali sen gocar gocar gerak sopir telpon hubungin tolong baik
Pengguna Google,"Top up kaspro masuk nya tidak penuh seutuh nya, saldo belum di pakai sama sekali tiba tiba hilang jadi Rp 0,kemana larinya saldo kaspro saya",1,2026-04-22 13:50:27,Maxim,negatif,top up kaspro masuk penuh utuh saldo pakai hilang rp mana lari saldo kaspro
Pengguna Google,Harusnya ada opsi pembatalan bagi pembeli jika pesanannya terlalu lama,1,2026-04-14 12:24:22,Gojek,negatif,opsi batal beli pesan
Pengguna Google,"mahal di custmer murah di driver. lu ongkos2 pada mahalin bused dah..tp bayaran ke driver ttp kecil, rakus.",1,2026-03-22 12:07:56,Grab,negatif,mahal custmer murah ongkos mahalin bused dahtp bayar rakus
Pengguna Google,saya menyesal dan kecewa pesan gocar bawa bayi tapi AC nya panas seperti ga pake AC..,1,2026-04-04 03:23:54,Gojek,negatif,sesal kecewa pesan gocar bawa bayi ac panas pake ac
Pengguna Google,"knp ya akhir2 ini susah bgt dpt drivernya... ada yg mendekat tp ga terkonek, malah tiba2 hilang... bs telat2 terus ini",2,2026-04-05 23:43:07,Grab,negatif,knp ya sulit banget dpt drivernya dekat terkonek hilang telat
Pengguna Google,kebanyakan ambil untung,1,2026-04-21 12:36:03,Gojek,negatif,banyak ambil untung
Pengguna Google,"tolong di perbaiki agar notifnya masuk. kasihan Abang gojeknya ternyata sudah tlp saya berkali kali, tp tdk ada notif masuk sama sekali, harus buka chat gojek dulu. tolong demi kenyamanan bersama. terima kasih",2,2026-03-29 11:05:31,Gojek,negatif,tolong baik notifnya masuk kasihan abang gojek tlp kali kali notif masuk buka chat tolong nyaman terima kasih
Pengguna Google,"kenapa ya sekarang gojek jadi jelek banget, masa order go food udah terlambat setengah jam lebih masih ga dapet dapet driver, padahal jarak tempat makan ke tempat saya ga begitu jauh, tolong perbaiki ya, order gocar juga sudah menunggu 20 menit lebih ngga ada yang nyantol, aneh banget.",2,2026-03-28 15:57:11,Gojek,negatif,ya buruk banget order go food lambat jam dapet dapet jarak makan tolong baik ya order gocar tunggu menit nyantol aneh banget
Pengguna Google,"aplikasi sangat lambat.... Driver dipaksa ikut daftar program di aplikasi,buat apa???😤🤧😡😠🤧😤",1,2026-04-14 10:04:36,Gojek,negatif,aplikasi lambat paksa daftar program aplikasibuat apa
Pengguna Google,"nunggu 30 menitt ga dapet"" sekalinua dapet jaraknya jauhh nunggu 5 menit drivernya tbtb dicancel seenak jidat 😡😡😡😡",1,2026-04-01 13:31:06,Gojek,negatif,nunggu menitt dapet sekalinua dapet jarak jauhh nunggu menit drivernya tbtb dicancel enak jidat 
Pengguna Google,"baru aja mau naik go car yang prioritas malah di batalin nih nomer plat mobil nya B1620ERM dan nama nya R. RINALDI AFRIYANTO Toyota Calya silver metalik, tolong di usahakan jangan begini lagi",1,2026-03-29 01:20:54,Gojek,negatif,go car prioritas batalin nih nomer plat mobil berm nama rinaldi afriyanto toyota calya silver metalik tolong usaha
Pengguna Google,ngelunjak,1,2026-04-04 12:37:51,Gojek,negatif,ngelunjak
Pengguna Google,"APK OJEK MAKIN GOBLOKKKKKK, GADA BAGUSNYA KNTL",1,2026-03-30 21:59:47,Gojek,negatif,goblokkkkkk gada bagus kntl
Pengguna Google,drivernya pilih². tidak mau jarak dekat. cari driver 10 menit tdk ada yg mau ambil,1,2026-04-04 12:29:35,Gojek,negatif,drivernya pilih jarak cari menit ambil
Pengguna Google,"gojek Batam pada malas-malas di hari hujan. Orang pada mepet & repot kalo hujan, ntah gk ada kendaraan atau Gk bisa jalan.",1,2026-04-18 06:44:59,Gojek,negatif,batam malasmalas hujan orang mepet repot kalo hujan ntah kendara jalan
Pengguna Google,"Otw pindah ke aplikasi sebelah soalnya drivernya kasar karena masalah tarif promo yg sudah di tentukan, marahnya ke konsumen. padahal tanpa diminta pun pasti ngerti bakal ditambahin ongkosnya! tidak semua driver tp dikasarin sekali bikin kapok, takutnya nanti ketemu lg sama anomali yg sama!",1,2026-04-16 12:46:03,Grab,negatif,otw pindah aplikasi belah drivernya kasar tarif promo tentu marah konsumen ngerti ditambahin ongkos dikasarin bikin kapok takut ketemu anomali
Pengguna Google,tambah lama tambah males pakek gojek padahal driver banyak yg Deket tapi dapet nya yg jauh terus gak bisa buat darurat,1,2026-04-09 15:00:22,Gojek,negatif,males pakek deket dapet darurat
Pengguna Google,aplikasi jelek banget sering error. pesen food tapi gk ke detec history. giliran mau di lacak pesenan malah gk ada.,1,2026-04-01 13:59:22,Grab,negatif,aplikasi buruk banget error sen food detec history gilir lacak sen
Pengguna Google,"aplikasi sanggat parah ,argo semakin ancur ( para drever hanya d siksa demi kepentingan aplikator ) tiapa ganti pemimpin aplikasi bukan tambah bener malah kacau",1,2026-04-16 05:26:34,Gojek,negatif,aplikasi sanggat buruk argo rusak drever siksa penting aplikator tiapa ganti pimpin aplikasi bener kacau
Pengguna Google,"bisa gasiii kalo driver itu gabisa cancel? aku beberapa kaliii pesen udah dapet dan udh mau sampee malah di cancel driver nyaa, dan ambil penumpang lain, minimal masih lama nyampe nya ini mah udh di depan udh liat malah di cancel, aku ga pernah ada keluhan apa apa selama ini, tapi ini udh sering bngtttt, mau kasi bintang 1 ke driver juga gabisaaaa udh di cancel mh.",2,2026-04-15 23:32:31,Grab,negatif,gasiii kalo gabisa cancel kaliii sen dapet sampee cancel nyaa ambil tumpang minimal nyampe mah liat cancel keluh bngtttt kasi bintang gabisaaaa cancel mh
Pengguna Google,apk lelet banget cari driver,1,2026-04-05 13:41:49,Maxim,negatif,lambat banget cari
Pengguna Google,pas di update ngelag bangettttttttttt!!!!!!!!!,1,2026-03-24 08:51:44,Grab,negatif,pas update lag bangettttttttttt
Pengguna Google,"pelayanan dapat deliver nya sulit banget, pokok nya kecewa banget sama grab sekarang",1,2026-04-07 11:46:32,Grab,negatif,layan deliver sulit banget pokok kecewa banget
Pengguna Google,"sulit dapat driver, driver yang minim",1,2026-03-28 11:51:03,Grab,negatif,sulit minim
Pengguna Google,tagihan limit ovopaylater sudah lunas kenapa limit tidak ada lagi menjadi 0 padahal riwayat tagihan tidak terlambat.,1,2026-03-18 11:24:35,Grab,negatif,tagih limit ovopaylater lunas limit riwayat tagih lambat
Pengguna Google,kalau nggak support Shopee instant mending gk usah.. udah 2 jam cari driver nggak nemu.. dicancel... padahal cuaca bagus nggak macet juga.. nggak terlalu jauh juga... kalau emang ongkirnya kurang tambahin di aplikasi nggak pa2.. bikin repot orang...,1,2026-03-28 12:04:38,Gojek,negatif,support shopee instant mending jam cari nemu dicancel cuaca bagus macet emang ongkirnya tambahin aplikasi pa bikin repot orang
Pengguna Google,susah dapat driver skrng,1,2026-03-30 11:18:04,Gojek,negatif,sulit skrng
Pengguna Google,susah mendapatkan driver pada akhirnya pesanan makanan saya di batalkan berkali kali,1,2026-04-05 14:21:56,Grab,negatif,sulit pesan makan batal kali kali
Pengguna Google,kemarin saya baru kemalingan dan memakai jaket grab knepa orang sperti itu bisa masuk ke komunitas grab ..dan knpa gran sendiri tidak mmberikan sanksi tegas kepada pelaku pencurian ..saya sangat menyangangkan skali itu,1,2026-03-21 22:49:40,Grab,negatif,kemarin maling pakai jaket knepa orang sperti masuk komunitas knpa gran mmberikan sanksi laku curi menyangangkan skali
Pengguna Google,"hadeu sangat susah dapat driver padahal lokasi para driver nya dekat, tolong d perbaiki lagi",2,2026-03-31 10:06:13,Gojek,negatif,hadeu sulit lokasi tolong baik
Pengguna Google,"aplikasi terlalu lama mencari driver grab food, sampai 1 jam lebih.",1,2026-03-22 13:21:40,Grab,negatif,aplikasi cari food jam
